date+survey,adm1+name,adm1+pcode,adm2+pcode,adm2+name,affected+idps+ind,affected+idps+hh
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15033,Sharg Aj Jazirah,170,34
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,170,34
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,170,34
2023-08-16 00:00:00,Kassala,SD11,SD11055,Reifi Aroma,170,34
2023-08-16 00:00:00,Kassala,SD11,SD11060,Reifi Khashm Elgirba,170,34
2023-08-16 00:00:00,Kassala,SD11,SD11060,Reifi Khashm Elgirba,170,34
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,170,34
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,170,36
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,170,34
2023-08-16 00:00:00,West Kordofan,SD18,SD18028,Abu Zabad,170,30
2023-08-16 00:00:00,West Kordofan,SD18,SD18028,Abu Zabad,170,34
2023-07-12 00:00:00,White Nile,SD09,SD09052,Guli,170,34
2023-07-12 00:00:00,White Nile,SD09,SD09052,Guli,170,34
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,170,34
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,170,34
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,169,34
2023-08-23 00:00:00,Northern,SD17,SD17020,Merwoe,168,25
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,167,36
2023-08-23 00:00:00,North Kordofan,SD13,SD13024,Sheikan,167,29
2023-08-23 00:00:00,West Kordofan,SD18,SD18029,Wad Bandah,167,43
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,166,40
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,165,33
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15033,Sharg Aj Jazirah,165,33
2023-08-23 00:00:00,Gedaref,SD12,SD12074,Al Fao,165,26
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,165,33
2023-07-19 00:00:00,White Nile,SD09,SD09046,Rabak,165,33
2023-08-23 00:00:00,Sennar,SD14,SD14040,Ad Dinder,165,33
2023-08-23 00:00:00,South Kordofan,SD07,SD07106,At Tadamon - SK,165,29
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,165,22
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,165,33
2023-08-16 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,165,33
2023-07-12 00:00:00,White Nile,SD09,SD09052,Guli,165,33
2023-07-19 00:00:00,White Nile,SD09,SD09046,Rabak,165,33
2023-07-19 00:00:00,White Nile,SD09,SD09046,Rabak,165,33
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,165,33
2023-08-09 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,164,34
2023-08-23 00:00:00,Gedaref,SD12,SD12074,Al Fao,164,25
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,164,30
2023-08-23 00:00:00,North Kordofan,SD13,SD13023,Um Rawaba,162,36
2023-08-23 00:00:00,North Kordofan,SD13,SD13023,Um Rawaba,162,27
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,162,30
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,162,35
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,162,30
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,161,31
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,161,35
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,161,37
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,161,30
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,161,31
2023-07-19 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,160,32
2023-07-19 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,160,32
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,160,32
2023-08-23 00:00:00,Blue Nile,SD08,SD08107,Ar Rusayris,160,32
2023-08-16 00:00:00,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,160,32
2023-08-23 00:00:00,Gedaref,SD12,SD12080,Madeinat Al Gedaref,160,32
2023-08-16 00:00:00,Kassala,SD11,SD11057,Reifi Shamal Ad Delta,160,33
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,160,30
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,160,37
2023-08-23 00:00:00,West Kordofan,SD18,SD18092,As Sunut,160,35
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,160,35
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,160,32
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,160,32
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,160,32
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,159,30
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,159,32
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,159,39
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,159,42
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,158,30
2023-08-23 00:00:00,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,158,28
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,158,33
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,158,33
2023-07-19 00:00:00,Sennar,SD14,SD14038,Sennar,157,25
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,157,40
2023-08-23 00:00:00,West Kordofan,SD18,SD18029,Wad Bandah,157,43
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,156,35
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,156,23
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,156,44
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,156,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15031,Janub Aj Jazirah,155,31
2023-07-19 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,155,31
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,155,31
2023-08-23 00:00:00,Blue Nile,SD08,SD08107,Ar Rusayris,155,31
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,155,31
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,155,30
2023-08-23 00:00:00,North Kordofan,SD13,SD13025,Soudari,155,29
2023-08-23 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,155,26
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,155,31
2023-07-19 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,155,31
2023-07-19 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,155,31
2023-07-12 00:00:00,White Nile,SD09,SD09052,Guli,155,31
2023-07-12 00:00:00,White Nile,SD09,SD09052,Guli,155,31
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,155,31
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,155,31
2023-07-19 00:00:00,White Nile,SD09,SD09045,Um Rimta,155,31
2023-08-23 00:00:00,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,154,33
2023-08-23 00:00:00,West Kordofan,SD18,SD18100,Babanusa,153,27
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,153,35
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,152,35
2023-08-23 00:00:00,Northern,SD17,SD17020,Merwoe,151,31
2023-08-23 00:00:00,South Kordofan,SD07,SD07098,Kadugli,151,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15033,Sharg Aj Jazirah,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15033,Sharg Aj Jazirah,150,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15033,Sharg Aj Jazirah,150,30
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,150,30
2023-08-23 00:00:00,Gedaref,SD12,SD12081,Wasat Al Gedaref,150,30
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,150,30
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,150,30
2023-08-23 00:00:00,Red Sea,SD10,SD10068,Sawakin,150,30
2023-07-19 00:00:00,Sennar,SD14,SD14043,Sinja,150,30
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,150,30
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,150,30
2023-07-19 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,150,30
2023-07-12 00:00:00,White Nile,SD09,SD09049,As Salam / Ar Rawat,150,30
2023-07-12 00:00:00,White Nile,SD09,SD09052,Guli,150,30
2023-07-12 00:00:00,White Nile,SD09,SD09052,Guli,150,30
2023-07-12 00:00:00,White Nile,SD09,SD09052,Guli,150,30
2023-07-19 00:00:00,White Nile,SD09,SD09047,Kosti,150,30
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,150,30
2023-07-19 00:00:00,White Nile,SD09,SD09045,Um Rimta,150,30
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,149,22
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,149,20
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,149,30
2023-08-23 00:00:00,North Kordofan,SD13,SD13027,Gebrat Al Sheikh,148,32
2023-08-23 00:00:00,West Kordofan,SD18,SD18092,As Sunut,148,30
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,147,29
2023-08-23 00:00:00,North Kordofan,SD13,SD13023,Um Rawaba,147,43
2023-07-19 00:00:00,Sennar,SD14,SD14043,Sinja,147,25
2023-07-19 00:00:00,Sennar,SD14,SD14043,Sinja,146,36
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,146,40
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,146,29
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,146,33
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,145,29
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,145,29
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,145,29
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,145,29
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,145,29
2023-07-12 00:00:00,Northern,SD17,SD17016,Al Burgaig,145,29
2023-07-19 00:00:00,White Nile,SD09,SD09046,Rabak,145,29
2023-07-19 00:00:00,Sennar,SD14,SD14038,Sennar,145,26
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,145,29
2023-08-23 00:00:00,South Kordofan,SD07,SD07098,Kadugli,145,29
2023-07-12 00:00:00,White Nile,SD09,SD09052,Guli,145,29
2023-07-12 00:00:00,White Nile,SD09,SD09052,Guli,145,29
2023-07-12 00:00:00,White Nile,SD09,SD09052,Guli,145,29
2023-07-19 00:00:00,White Nile,SD09,SD09047,Kosti,145,29
2023-07-19 00:00:00,White Nile,SD09,SD09047,Kosti,145,29
2023-07-19 00:00:00,White Nile,SD09,SD09046,Rabak,145,29
2023-07-19 00:00:00,White Nile,SD09,SD09046,Rabak,145,29
2023-08-23 00:00:00,Gedaref,SD12,SD12074,Al Fao,143,25
2023-08-23 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,143,26
2023-08-23 00:00:00,North Kordofan,SD13,SD13023,Um Rawaba,143,27
2023-08-23 00:00:00,West Kordofan,SD18,SD18102,Al Lagowa,143,22
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,143,27
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,142,25
2023-08-23 00:00:00,West Kordofan,SD18,SD18085,Keilak,142,20
2023-08-09 00:00:00,North Darfur,SD02,SD02126,Kelemando,140,28
2023-08-23 00:00:00,South Kordofan,SD07,SD07098,Kadugli,140,28
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15031,Janub Aj Jazirah,140,28
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15031,Janub Aj Jazirah,140,28
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15033,Sharg Aj Jazirah,140,28
2023-08-23 00:00:00,Gedaref,SD12,SD12081,Wasat Al Gedaref,140,28
2023-08-16 00:00:00,Gedaref,SD12,SD12081,Wasat Al Gedaref,140,28
2023-08-16 00:00:00,Kassala,SD11,SD11062,Reifi Nahr Atbara,140,27
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,140,26
2023-08-23 00:00:00,North Kordofan,SD13,SD13024,Sheikan,140,37
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,140,28
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,140,28
2023-08-16 00:00:00,West Kordofan,SD18,SD18028,Abu Zabad,140,25
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,140,28
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,140,18
2023-07-12 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,140,28
2023-07-12 00:00:00,White Nile,SD09,SD09052,Guli,140,28
2023-07-19 00:00:00,White Nile,SD09,SD09047,Kosti,140,28
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,140,28
2023-07-19 00:00:00,Sennar,SD14,SD14043,Sinja,139,25
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,139,25
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,139,35
2023-08-23 00:00:00,West Kordofan,SD18,SD18103,Al Dibab,139,24
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,138,16
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,138,37
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,137,38
2023-08-23 00:00:00,Gedaref,SD12,SD12073,Al Butanah,136,34
2023-08-23 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,136,26
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,136,34
2023-08-23 00:00:00,West Kordofan,SD18,SD18100,Babanusa,136,27
2023-07-19 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,135,27
2023-07-19 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,135,27
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,135,28
2023-07-12 00:00:00,Northern,SD17,SD17016,Al Burgaig,135,27
2023-07-12 00:00:00,Northern,SD17,SD17016,Al Burgaig,135,27
2023-07-19 00:00:00,White Nile,SD09,SD09047,Kosti,135,27
2023-07-19 00:00:00,White Nile,SD09,SD09046,Rabak,135,27
2023-08-23 00:00:00,Gedaref,SD12,SD12080,Madeinat Al Gedaref,135,27
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,135,39
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,135,31
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,135,25
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,135,31
2023-08-16 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,135,27
2023-07-12 00:00:00,White Nile,SD09,SD09049,As Salam / Ar Rawat,135,27
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,135,27
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,135,27
2023-07-19 00:00:00,White Nile,SD09,SD09047,Kosti,135,27
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,135,27
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,135,27
2023-08-09 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,134,32
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,134,25
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,134,27
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,134,33
2023-08-23 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,134,18
2023-08-16 00:00:00,West Kordofan,SD18,SD18104,Al Idia,134,31
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,133,25
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,133,27
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,133,33
2023-08-23 00:00:00,Northern,SD17,SD17020,Merwoe,132,29
2023-08-23 00:00:00,Gedaref,SD12,SD12074,Al Fao,131,23
2023-08-16 00:00:00,Kassala,SD11,SD11062,Reifi Nahr Atbara,131,24
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,130,26
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15033,Sharg Aj Jazirah,130,26
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,130,27
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,130,23
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,130,25
2023-08-23 00:00:00,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,130,25
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,130,26
2023-07-19 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,130,26
2023-07-12 00:00:00,White Nile,SD09,SD09052,Guli,130,26
2023-07-12 00:00:00,White Nile,SD09,SD09052,Guli,130,26
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,130,34
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,130,26
2023-07-19 00:00:00,White Nile,SD09,SD09047,Kosti,130,26
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,130,26
2023-07-19 00:00:00,White Nile,SD09,SD09047,Kosti,130,26
2023-07-19 00:00:00,White Nile,SD09,SD09047,Kosti,130,26
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,130,26
2023-08-23 00:00:00,North Kordofan,SD13,SD13023,Um Rawaba,129,23
2023-08-23 00:00:00,North Kordofan,SD13,SD13023,Um Rawaba,129,17
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,129,25
2023-08-16 00:00:00,West Kordofan,SD18,SD18028,Abu Zabad,129,29
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,128,26
2023-07-19 00:00:00,Sennar,SD14,SD14038,Sennar,128,21
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,128,30
2023-08-23 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,127,23
2023-08-23 00:00:00,North Kordofan,SD13,SD13023,Um Rawaba,127,22
2023-08-23 00:00:00,South Kordofan,SD07,SD07098,Kadugli,127,25
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15033,Sharg Aj Jazirah,126,25
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,126,26
2023-08-23 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,126,34
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,126,25
2023-08-23 00:00:00,Gedaref,SD12,SD12081,Wasat Al Gedaref,125,25
2023-08-23 00:00:00,North Darfur,SD02,SD02114,Al Fasher,125,30
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,125,25
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,125,25
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,125,25
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,125,25
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,125,25
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,125,25
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15031,Janub Aj Jazirah,125,25
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15031,Janub Aj Jazirah,125,25
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15033,Sharg Aj Jazirah,125,25
2023-08-23 00:00:00,Blue Nile,SD08,SD08107,Ar Rusayris,125,25
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,125,25
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,125,25
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,125,25
2023-08-23 00:00:00,Red Sea,SD10,SD10068,Sawakin,125,25
2023-08-23 00:00:00,Red Sea,SD10,SD10068,Sawakin,125,25
2023-07-12 00:00:00,White Nile,SD09,SD09047,Kosti,125,25
2023-07-19 00:00:00,White Nile,SD09,SD09048,Tendalti,125,25
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,125,25
2023-08-23 00:00:00,West Kordofan,SD18,SD18100,Babanusa,125,32
2023-08-16 00:00:00,White Nile,SD09,SD09050,Al Gitaina,125,25
2023-07-12 00:00:00,White Nile,SD09,SD09049,As Salam / Ar Rawat,125,25
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,125,25
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,125,25
2023-07-19 00:00:00,White Nile,SD09,SD09047,Kosti,125,25
2023-07-19 00:00:00,White Nile,SD09,SD09047,Kosti,125,25
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,125,25
2023-07-19 00:00:00,White Nile,SD09,SD09045,Um Rimta,125,25
2023-07-19 00:00:00,White Nile,SD09,SD09045,Um Rimta,125,25
2023-07-19 00:00:00,White Nile,SD09,SD09045,Um Rimta,125,25
2023-07-19 00:00:00,Sennar,SD14,SD14043,Sinja,124,24
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,124,20
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,124,32
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,123,25
2023-08-23 00:00:00,North Kordofan,SD13,SD13023,Um Rawaba,123,21
2023-08-23 00:00:00,North Kordofan,SD13,SD13023,Um Rawaba,123,23
2023-08-23 00:00:00,North Kordofan,SD13,SD13023,Um Rawaba,123,22
2023-08-23 00:00:00,West Kordofan,SD18,SD18106,Al Meiram,123,34
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,123,25
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,123,29
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,123,31
2023-08-23 00:00:00,White Nile,SD09,SD09046,Rabak,123,30
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,122,13
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,121,21
2023-08-23 00:00:00,South Kordofan,SD07,SD07106,At Tadamon - SK,121,22
2023-08-23 00:00:00,Gedaref,SD12,SD12081,Wasat Al Gedaref,120,24
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,120,24
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,120,24
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,120,24
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15031,Janub Aj Jazirah,120,24
2023-08-23 00:00:00,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,120,24
2023-08-23 00:00:00,Gedaref,SD12,SD12083,Galabat Ash-Shargiah,120,24
2023-08-23 00:00:00,North Kordofan,SD13,SD13023,Um Rawaba,120,23
2023-07-19 00:00:00,Sennar,SD14,SD14041,As Suki,120,24
2023-08-23 00:00:00,South Kordofan,SD07,SD07098,Kadugli,120,20
2023-08-23 00:00:00,West Kordofan,SD18,SD18102,Al Lagowa,120,20
2023-08-23 00:00:00,West Kordofan,SD18,SD18102,Al Lagowa,120,20
2023-07-12 00:00:00,White Nile,SD09,SD09052,Guli,120,24
2023-07-19 00:00:00,White Nile,SD09,SD09047,Kosti,120,24
2023-07-19 00:00:00,White Nile,SD09,SD09047,Kosti,120,24
2023-07-19 00:00:00,White Nile,SD09,SD09047,Kosti,120,24
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,120,24
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,120,24
2023-08-23 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,119,25
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,119,21
2023-08-23 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,119,22
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,118,29
2023-08-23 00:00:00,West Kordofan,SD18,SD18029,Wad Bandah,118,18
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,118,19
2023-08-23 00:00:00,North Kordofan,SD13,SD13025,Soudari,117,11
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,117,21
2023-08-23 00:00:00,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,117,22
2023-08-23 00:00:00,West Kordofan,SD18,SD18092,As Sunut,117,29
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,117,24
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,116,24
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,116,24
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,115,23
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,115,23
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,115,23
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15036,Al Manaqil,115,23
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,115,23
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,115,23
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15033,Sharg Aj Jazirah,115,23
